,Manufacturer Identification Number,Model Identification Numer,HSN_TSN,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
36153,1349,AAZ,1349_AAZ,1,4120,1765,1600,1710,HYUNDAI,ix20,JC,2615,0.05084745762711865,5,1,169,Petrol
36154,1349,ABA,1349_ABA,1,4120,1765,1600,1780,HYUNDAI,ix20,JC,2615,0.06904315196998125,5,1,185,Petrol
36155,1349,ABB,1349_ABB,1,4120,1765,1600,1800,HYUNDAI,ix20,JC,2615,0.047294876388391256,5,2,167, Diesel
36156,1349,ABC,1349_ABC,1,4120,1765,1600,1800,HYUNDAI,ix20,JC,2615,0.04084557506270154,5,2,160, Diesel
36157,1349,ABD,1349_ABD,1,4100,1765,1600,1710,HYUNDAI,ix20,JC,2615,0.05198897203623474,4,1,168,Petrol
36158,1349,ABE,1349_ABE,1,4100,1765,1600,1730,HYUNDAI,ix20,JC,2615,0.07162319968859479,4,1,184,Petrol
36159,1349,ABF,1349_ABF,1,4100,1765,1600,1800,HYUNDAI,ix20,JC,2615,0.04826325411334552,4,2,167, Diesel
36160,1349,ABG,1349_ABG,1,4100,1765,1600,1800,HYUNDAI,ix20,JC,2615,0.041681901279707494,4,2,160, Diesel
36161,1349,ABH,1349_ABH,1,4068,1765,1600,1710,KIA,VENGA,YN,2615,0.052673583399840386,4,1,168,Petrol
36162,1349,ABI,1349_ABI,1,4068,1765,1600,1730,KIA,VENGA,YN,2615,0.07290015847860538,4,1,182,Petrol
36163,1349,ABJ,1349_ABJ,1,4068,1765,1600,1800,KIA,VENGA,YN,2615,0.040983606557377046,4,2,157, Diesel
36164,1349,ABK,1349_ABK,1,4068,1765,1600,1800,KIA,VENGA,YN,2615,0.04907063197026022,4,2,167, Diesel
36165,1349,ABL,1349_ABL,1,4068,1765,1600,1810,KIA,VENGA,YN,2615,0.06268436578171091,4,2,182, Diesel
36166,1349,ABM,1349_ABM,1,4068,1765,1600,1810,KIA,VENGA,YN,2615,0.06932153392330384,4,2,185, Diesel
36167,1349,ABN,1349_ABN,1,4068,1765,1600,1800,KIA,VENGA,YN,2615,0.04237918215613383,4,2,160, Diesel
36168,1349,ABO,1349_ABO,1,4410,1820,1660,1980,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.07899934167215274,5,1,184,Petrol
36169,1349,ABP,1349_ABP,2,4410,1820,1660,2030,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.07547169811320754,5,1,182,Petrol
36170,1349,ABQ,1349_ABQ,1,4410,1820,1660,2090,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.08346213292117466,5,2,195, Diesel
36171,1349,ABR,1349_ABR,2,4410,1820,1660,2140,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.07971656333038087,5,2,195, Diesel
36172,1349,ABS,1349_ABS,1,4410,1820,1660,2090,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.061823802163833076,5,2,182, Diesel
36173,1349,ABT,1349_ABT,2,4410,1820,1660,2140,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.059049306170652495,5,2,182, Diesel
36174,1349,ABU,1349_ABU,1,4410,1820,1660,1940,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.0682994135908934,5,1,178,Petrol
36175,1349,ABV,1349_ABV,1,4410,1820,1660,1940,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.0548033526756931,5,2,173, Diesel
36176,1349,ABW,1349_ABW,1,4280,1775,1480,1900,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.06578947368421052,5,1,192,Petrol
36177,1349,ABX,1349_ABX,1,4280,1775,1480,1900,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.07198142414860681,5,1,192,Petrol
36178,1349,ABY,1349_ABY,1,4280,1775,1480,1880,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.06006240249609984,5,1,185,Petrol
36179,1349,ABZ,1349_ABZ,1,4280,1775,1480,1880,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.062402496099843996,5,1,187,Petrol
36180,1349,ACA,1349_ACA,1,4280,1775,1480,1980,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.06794362125045175,5,2,197, Diesel
36181,1349,ACB,1349_ACB,1,4280,1775,1480,1980,HYUNDAI,"i 30,i 30 CW",FDH,2650,0.04782608695652174,5,2,172, Diesel
36182,1349,ACC,1349_ACC,1,4120,1765,1600,1810,HYUNDAI,ix20,JC,2615,0.06047669868374244,5,2,183, Diesel
36183,1349,ACD,1349_ACD,1,4120,1765,1600,1810,HYUNDAI,ix20,JC,2615,0.06688011383849164,5,2,186, Diesel
36184,1349,ACE,1349_ACE,1,4100,1765,1600,1810,HYUNDAI,ix20,JC,2615,0.061683599419448475,4,2,183, Diesel
36185,1349,ACF,1349_ACF,1,4100,1765,1600,1810,HYUNDAI,ix20,JC,2615,0.06821480406386067,4,2,186, Diesel
36186,1349,ACG,1349_ACG,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH,2650,0.05793650793650794,5,1,182,Petrol
36187,1349,ACH,1349_ACH,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.06883066093077826,5,1,192,Petrol
36188,1349,ACJ,1349_ACJ,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.07710280373831775,5,1,195,Petrol
36189,1349,ACK,1349_ACK,1,4300,1780,1470,1910,HYUNDAI,i 30,GDH,2650,0.04870848708487085,5,2,170, Diesel
36190,1349,ACL,1349_ACL,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.05890909090909091,5,2,185, Diesel
36191,1349,ACM,1349_ACM,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.06836363636363636,5,2,197, Diesel
36192,1349,ACN,1349_ACN,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH,2650,0.05528209011737978,5,1,182,Petrol
36193,1349,ACO,1349_ACO,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.06540319583797845,5,1,192,Petrol
36194,1349,ACP,1349_ACP,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.07295504789977893,5,1,195,Petrol
36195,1349,ACQ,1349_ACQ,1,4300,1780,1470,1910,HYUNDAI,i 30,GDH,2650,0.04656084656084656,5,2,173, Diesel
36196,1349,ACR,1349_ACR,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.06527777777777778,5,2,197, Diesel
36197,1349,ACS,1349_ACS,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.05611361274679598,5,2,190, Diesel
36198,1349,ACT,1349_ACT,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.07086907870197687,5,1,195,Petrol
36199,1349,ACU,1349_ACU,1,4485,1780,1500,1820,HYUNDAI,i 30,GDH,2650,0.05389442598744924,5,1,180,Petrol
36200,1349,ACV,1349_ACV,1,4485,1780,1500,1850,HYUNDAI,i 30,GDH,2650,0.06369887803112559,5,1,190,Petrol
36201,1349,ACW,1349_ACW,1,4485,1780,1500,1850,HYUNDAI,i 30,GDH,2650,0.07112068965517242,5,1,193,Petrol
36202,1349,ACX,1349_ACX,1,4485,1780,1500,1910,HYUNDAI,i 30,GDH,2650,0.04532967032967033,5,2,172, Diesel
36203,1349,ACY,1349_ACY,1,4485,1780,1500,1940,HYUNDAI,i 30,GDH,2650,0.06310842564619,5,2,193, Diesel
36204,1349,ACZ,1349_ACZ,1,4485,1780,1500,1940,HYUNDAI,i 30,GDH,2650,0.05461901550910317,5,2,188, Diesel
36205,1349,ADA,1349_ADA,1,4485,1780,1500,1850,HYUNDAI,i 30,GDH,2650,0.0692167577413479,5,1,192,Petrol
36206,1349,ADB,1349_ADB,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH,2650,0.05528209011737978,4,1,182,Petrol
36207,1349,ADC,1349_ADC,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.06520933679140423,4,1,192,Petrol
36208,1349,ADD,1349_ADD,1,4300,1780,1470,1860,HYUNDAI,i 30,GDH,2650,0.07282089003310041,4,1,195,Petrol
36209,1349,ADE,1349_ADE,1,4300,1780,1470,1910,HYUNDAI,i 30,GDH,2650,0.046462513199577615,4,2,173, Diesel
36210,1349,ADF,1349_ADF,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.06527777777777778,4,2,197, Diesel
36211,1349,ADG,1349_ADG,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.05595854922279793,4,2,190, Diesel
36212,1349,ADH,1349_ADH,1,4300,1780,1470,1850,HYUNDAI,i 30,GDH,2650,0.07086907870197687,4,1,195,Petrol
36213,1349,ADI,1349_ADI,1,4410,1820,1655,1980,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.08031599736668861,5,1,196,Petrol
36214,1349,ADJ,1349_ADJ,2,4410,1820,1655,2030,HYUNDAI,"Tucson,ix35,LM",ELH,2640,0.07672955974842767,5,1,195,Petrol
36215,1349,ADK,1349_ADK,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH,2650,0.05599697313658721,4,1,183,Petrol
36216,1349,ADL,1349_ADL,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.0690846286701209,4,2,200, Diesel
36217,1349,ADM,1349_ADM,1,4300,1780,1470,1920,HYUNDAI,i 30,GDH,2650,0.09661495063469676,4,1,219,Petrol
36218,1349,ADN,1349_ADN,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH,2650,0.05614567526555387,5,1,183,Petrol
36219,1349,ADO,1349_ADO,1,4300,1780,1470,1920,HYUNDAI,i 30,GDH,2650,0.09695682944090588,5,1,219,Petrol
36220,1349,ADP,1349_ADP,1,4300,1780,1470,1940,HYUNDAI,i 30,GDH,2650,0.06927606511950121,5,2,200, Diesel
36221,1349,ADQ,1349_ADQ,1,4485,1780,1500,1820,HYUNDAI,i 30,GDH,2650,0.05469327420546933,5,1,181,Petrol
36222,1349,ADR,1349_ADR,1,4485,1780,1500,1940,HYUNDAI,i 30,GDH,2650,0.06759040216289287,5,2,197, Diesel
36223,1349,ADS,1349_ADS,1,4480,1850,1645,2050,HYUNDAI,"TUCSON,ix35",TLE,2670,0.06254029658284978,5,1,182,Petrol
36224,1349,ADT,1349_ADT,1,4480,1850,1645,2140,HYUNDAI,"TUCSON,ix35",TLE,2670,0.07960808328230251,5,1,205,Petrol
36225,1349,ADU,1349_ADU,2,4480,1850,1645,2200,HYUNDAI,"TUCSON,ix35",TLE,2670,0.0767867690490254,5,1,202,Petrol
36226,1349,ADV,1349_ADV,2,4480,1850,1645,2250,HYUNDAI,"TUCSON,ix35",TLE,2670,0.07666290868094701,5,2,201, Diesel
36227,1349,ADW,1349_ADW,1,4475,1850,1645,2235,HYUNDAI,"TUCSON,ix35",TLE,2670,0.05927682276229994,5,2,186, Diesel
36228,1349,ADX,1349_ADX,2,4475,1850,1645,2250,HYUNDAI,"TUCSON,ix35",TLE,2670,0.05688282138794084,5,2,184, Diesel
36229,1349,ADY,1349_ADY,1,4475,1850,1645,2000,HYUNDAI,"TUCSON,ix35",TLE,2670,0.054313099041533544,5,2,176, Diesel
36230,1349,ADZ,1349_ADZ,1,4480,1850,1645,2080,HYUNDAI,"TUCSON,ix35",TLE,2670,0.07160804020100503,5,1,186,Petrol
36231,1349,AEA,1349_AEA,2,4475,1850,1645,2130,HYUNDAI,"TUCSON,ix35",TLE,2670,0.06946983546617916,5,1,184,Petrol
36232,1349,AEB,1349_AEB,1,4300,1780,1470,1820,HYUNDAI,i 30,GDH-HME,2650,0.05614567526555387,5,1,183,Petrol
36233,1349,AEC,1349_AEC,1,4485,1780,1500,1820,HYUNDAI,i 30,GDH-HME,2650,0.05469327420546933,5,1,181,Petrol
36234,1349,AED,1349_AED,1,4300,1780,1465,1920,HYUNDAI,i 30,GDH-HME,2650,0.06993006993006994,5,2,197, Diesel
36235,1349,AEE,1349_AEE,1,4485,1780,1495,1920,HYUNDAI,i 30,GDH-HME,2650,0.06821282401091405,5,2,194, Diesel
36236,1349,AEF,1349_AEF,1,4300,1780,1465,1920,HYUNDAI,i 30,GDH-HME,2650,0.056643356643356645,5,2,189, Diesel
36237,1349,AEG,1349_AEG,1,4485,1780,1495,1920,HYUNDAI,i 30,GDH-HME,2650,0.05525238744884038,5,2,188, Diesel
36238,1349,AEH,1349_AEH,1,4120,1765,1600,1800,HYUNDAI,ix20,JC-HME,2615,0.047294876388391256,5,2,167, Diesel
36239,1349,AEI,1349_AEI,1,4120,1765,1600,1800,HYUNDAI,ix20,JC-HME,2615,0.04084557506270154,5,2,160, Diesel
36240,1349,AEJ,1349_AEJ,1,4475,1850,1645,2000,HYUNDAI,"TUCSON,ix35",TLE-HME,2670,0.05457463884430177,5,2,176, Diesel
36241,1349,AEK,1349_AEK,1,4475,1850,1645,2085,HYUNDAI,"TUCSON,ix35",TLE,2670,0.06413814369411039,5,2,185, Diesel
36242,1349,AEL,1349_AEL,1,4455,1795,1453,1820,HYUNDAI,i 30,PDE,2650,0.06449248809087578,5,1,190,Petrol
36243,1349,AEM,1349_AEM,1,4340,1795,1450,1760,HYUNDAI,i 30,PDE,2650,0.055073557148245945,5,1,183,Petrol
36244,1349,AEN,1349_AEN,1,4455,1795,1453,1870,HYUNDAI,i 30,PDE,2650,0.07375581811672037,5,1,210,Petrol
36245,1349,AEO,1349_AEO,1,4340,1795,1450,1880,HYUNDAI,i 30,PDE,2650,0.04871259568545581,5,2,186, Diesel
36246,1349,AEP,1349_AEP,1,4340,1795,1450,1900,HYUNDAI,i 30,PDE,2650,0.056762438682550806,5,2,190, Diesel
36247,1349,AEQ,1349_AEQ,1,4455,1795,1453,1940,HYUNDAI,i 30,PDE,2650,0.06825938566552901,5,2,200, Diesel
36248,1349,AER,1349_AER,1,4585,1795,1465,1840,HYUNDAI,i 30,PDE,2650,0.06278986799857296,5,1,188,Petrol
36249,1349,AES,1349_AES,1,4585,1795,1465,1800,HYUNDAI,i 30,PDE,2650,0.053440702781844804,5,1,181,Petrol
36250,1349,AET,1349_AET,1,4585,1795,1465,1880,HYUNDAI,i 30,PDE,2650,0.07180202161031718,5,1,208,Petrol
36251,1349,AEU,1349_AEU,1,4585,1795,1465,1940,HYUNDAI,i 30,PDE,2650,0.05467431657104286,5,2,188, Diesel
36252,1349,AEV,1349_AEV,1,4585,1795,1465,1940,HYUNDAI,i 30,PDE,2650,0.06697923643670463,5,2,200, Diesel
36253,1349,AEW,1349_AEW,1,4335,1795,1451,1950,HYUNDAI,i 30 N,PDE,2650,0.12145214521452145,5,1,250,Petrol
36254,1349,AEX,1349_AEX,1,4335,1795,1447,1950,HYUNDAI,i 30 N,PDE,2650,0.13082901554404144,5,1,250,Petrol
36255,1349,AEY,1349_AEY,1,4480,1850,1645,2120,HYUNDAI,"TUCSON,ix35",TLE,2670,0.0511585916340656,5,2,175, Diesel
36256,1349,AEZ,1349_AEZ,1,4480,1850,1645,2145,HYUNDAI,"TUCSON,ix35",TLE,2670,0.05989817310572028,5,2,180, Diesel
36257,1349,AFA,1349_AFA,2,4480,1850,1645,2210,HYUNDAI,"TUCSON,ix35",TLE,2670,0.05737234652897304,5,2,180, Diesel
36258,1349,AFB,1349_AFB,1,4340,1795,1450,1910,HYUNDAI,i 30,PDE,2650,0.05754908598510494,5,2,192, Diesel
36259,1349,AFC,1349_AFC,1,4585,1795,1465,1940,HYUNDAI,i 30,PDE,2650,0.05636604774535809,5,2,192, Diesel
36264,1352,AAA,1352_AAA,,1803,640,1100,120,"KALKHOFF,RIXE,VIKTORIA UA",Pro Connect S;Dover 40...,eBike/Diamant,1183,0.043478260869565216,1,4,20,Electric
36265,1352,AAB,1352_AAB,,1803,600,1100,120,"KALKHOFF,RALEIGH,RIXE U.A","ProConcept S,Dover 40 u.a",eBike/Trapez,1183,0.043478260869565216,1,4,20,Electric
36266,1352,AAC,1352_AAC,,1841,650,1020,120,"KALKHOFF, FOCUS","Sahel Pro S, Jarifa Speed",eBike/Big Apple Diamant,1171,0.043478260869565216,1,4,20,Electric
36267,1352,AAD,1352_AAD,,1883,650,1110,120,KALKHOFF;RALEIGH,"Pro Connect S DL,Stoker40",S43,1163,0.010256410256410256,1,4,20,Electric
36268,1352,AAE,1352_AAE,,1883,650,1300,120,"KALKHOFF, RALEIGH",Pro Connect S DL;Stoker40,S44,1163,0.044444444444444446,1,4,20,Electric
36269,1352,AAF,1352_AAF,,1828,650,1350,120,"KALKHOFF,FOCUS,RALEIGH,..","Pro Connect BS 10 DL,....",S45,1119,0.047619047619047616,1,4,18,Electric
36270,1352,AAG,1352_AAG,,1812,990,680,120,"KALKHOFF, RALEIGH",Sahel Pro S11;Leeds Prem.,S46,1151,0.045454545454545456,1,4,20,Electric
36271,1352,AAH,1352_AAH,,1833,680,1200,120,KALKHOFF;RALEIGH,Sahel Pro S11;Leeds Prem.,S47,1171,0.045454545454545456,1,4,20,Electric
36272,1352,AAI,1352_AAI,,1854,650,1310,120,KALKHOFF;RALEIGH;FOCUS;UA,"Stoker,Endeaver,Aventura",S51,1154,0.04,1,4,17,Electric
36273,1352,AAJ,1352_AAJ,,1870,650,1350,120,KALKHOFF;RALEIGH;FOCUS;UA,"Stoker,Endeaver,Aventura",S49,1170,0.045454545454545456,1,4,20,Electric
36274,1352,AAK,1352_AAK,,1871,670,1155,120,KALKHOFF;FOCUS;RALEIGH;..,"Endeavour,Aventura,Stoker",S48,1141,0.041666666666666664,1,4,18,Electric
36275,1352,AAL,1352_AAL,,1859,670,1110,120,KALKHOFF;FOCUS;RALEIGH;..,"Endeavour,Aventura,Stoker",S53,1129,0.041666666666666664,1,4,18,Electric
36276,1352,AAM,1352_AAM,,1840,750,1200,120,KALKHOFF,Kalkhoff Integrale,S54,1110,0.037037037037037035,1,4,18,Electric
36277,1352,AAN,1352_AAN,,1853,730,1130,120,FOCUS,Jarifa,S57,,0.043478260869565216,1,4,18,Electric
36278,1352,AAO,1352_AAO,,1885,730,1110,120,FOCUS,Thron,S58,1185,0.043478260869565216,1,4,18,Electric
36279,1352,AAP,1352_AAP,,1910,750,1200,120,RALEIGH,Ashford,S56,1160,0.037037037037037035,1,4,18,Electric
36280,1352,AAQ,1352_AAQ,,1925,700,1250,120,RALEIGH,Ashford,S55,1175,0.037037037037037035,1,4,18,Electric
36281,1352,AAR,1352_AAR,,1892,800,1130,120,FOCUS,Jarifa,S62,1162,0.043478260869565216,1,4,18,Electric
36282,1352,AAS,1352_AAS,,1840,750,1120,120,KALKHOFF,Kalkhoff Integrale,S59,1110,0.037037037037037035,1,4,18,Electric
36283,1352,AAT,1352_AAT,,1918,70,1130,120,RALEIGH,Stoker,S60,1178,0.038461538461538464,1,4,18,Electric
36284,1352,AAU,1352_AAU,,1904,700,1100,120,RALEIGH,Stoker,S61,1164,0.038461538461538464,1,4,18,Electric
36303,1353,AAU,1353_AAU,,1800,680,1195,265,LIFAN,LF125T-9E,LF125T-9E,1250,0.043478260869565216,2,1,80,Petrol
36308,1355,AAB,1355_AAB,1,2614,1038,1959,743,NORSJÖ,Norsjö Carrier Electronic,20,1654,0.005442176870748299,1,4,40,Electric
36309,1355,AAC,1355_AAC,,2343,997,1207,478,NORSJÖ,Norsjö Carrier 4-Stroke,30,1545,0.020887728459530026,1,1,50,Petrol
36310,1356,AAA,1356_AAA,,1985,730,1005,250,"KUBA,HAOJIN,LINGKEN,.....","KUBA CG100,HAOJIN HJ100,.",100,1235,0.05102040816326531,2,1,75,Petrol
36311,1356,AAB,1356_AAB,,1830,690,1100,260,"KUBA, RKS","RADEN100, NOVA100",QS,1265,0.0392156862745098,2,1,75,Petrol
36312,1356,AAC,1356_AAC,,1830,690,1100,260,"KUBA, RKS","HASAT125,RADEN125,NOVA125",QS,1265,0.049019607843137254,2,1,80,Petrol
36313,1357,AAA,1357_AAA,,4090,1900,1960,1900,WOMA,"Ecotherm 600, -800",KG,2860,0,,,101,
36314,1357,AAB,1357_AAB,,4450,2030,2190,3150,WOMA,EcoMaster D 150M;-250...,EcoMaster D 5L,3340,0,,,101,
36315,1360,AAA,1360_AAA,,1890,675,1120,310,GUF GECO,Geco,Geco2,1340,0.015873015873015872,2,4,45,Electric
36322,1369,AAA,1369_AAA,1,3738,1921,1202,1050,KTM,X-Bow,X-Bow,2430,0.2022857142857143,2,1,220,Petrol
36323,1369,AAB,1369_AAB,1,3738,1921,1202,1050,KTM,X-Bow,X-Bow,2430,0.22857142857142856,2,1,230,Petrol
36355,1378,AAE,1378_AAE,,4305,2020,2680,2600,KÖNIG,K/KC20....;K/KC26....,K20-35,3205,0,,,,
36356,1379,AAA,1379_AAA,,2060,1230,1210,419,ACCESS,,FU300,1260,0.05976095617529881,2,1,89,Petrol
36357,1379,AAB,1379_AAB,,1825,1230,1140,355,"ACCESS,TRITON",,SP250,1270,0.04390243902439024,2,1,67,Petrol
36358,1379,AAC,1379_AAC,,2060,1230,1210,403,"ACCESS,TRITON",,SP250,1270,0.05485232067510549,2,1,85,Petrol
36359,1379,AAD,1379_AAD,,2060,1230,1210,411,"ACCESS,TRITON",,SP250,1270,0.05761316872427984,2,1,83,Petrol
36360,1379,AAE,1379_AAE,,1860,1230,1115,386,"ACCESS,TRITON",,SP250,1270,0.060215053763440864,2,1,78,Petrol
36361,1379,AAF,1379_AAF,,2170,1220,1252,538,ACCESS,Access Motor,AX700,1260,0.03977272727272727,2,1,80,Petrol
36362,1379,AAG,1379_AAG,,2400,1210,1530,554,ACCESS,Access Motor,AX700-UL,1450,0.029891304347826088,2,1,60,Petrol
36363,1379,AAH,1379_AAH,,1876,1230,1140,386,ACCESS,,SP250,1270,0.06479481641468683,2,1,80,Petrol
36364,1379,AAI,1379_AAI,,1876,1230,1140,386,ACCESS,,SP250,1270,0.06047516198704104,2,1,80,Petrol
36365,1379,AAJ,1379_AAJ,,1860,1230,1115,386,ACCESS,,SP250,1270,0.06451612903225806,2,1,80,Petrol
36366,1379,AAK,1379_AAK,,2170,1200,1252,538,ACCESS,Access Motor,AX700,1260,0.036931818181818184,2,1,80,Petrol
36367,1379,AAL,1379_AAL,,2170,1200,1252,538,ACCESS,Access Motor,AX700,1260,0.03977272727272727,2,1,80,Petrol
36368,1379,AAM,1379_AAM,,2400,1210,1530,554,ACCESS,Access Motor,AX700-UL,1450,0.03260869565217391,2,1,60,Petrol
36369,1379,AAN,1379_AAN,,2400,1210,1530,554,ACCESS,Access Motor,AX700-UL,1450,0.04076086956521739,2,1,60,Petrol
36376,1381,AAC,1381_AAC,,1840,760,1035,300,SFM GMBH;MONDIAL,"MadAss 125, Aggressive",646,1235,0.05660377358490566,2,1,90,Petrol
36379,1381,AAF,1381_AAF,,1870,680,1210,130,SACHS BIKE; SFM GMBH,Electra; SaxonettE,538,1115,0.031746031746031744,1,4,20,Electric
36380,1381,AAG,1381_AAG,,1830,700,1100,130,SFM GMBH,Beast,546B,1170,0.009615384615384616,1,4,20,Electric
36381,1381,AAH,1381_AAH,,1830,700,1100,130,SFM GMBH,BEAST,546A,1170,0.009615384615384616,1,4,20,Electric
36383,1381,AAJ,1381_AAJ,,2050,720,1130,290,SFM,XTC-S 50,671,1380,0.02142857142857143,2,1,45,Petrol
36384,1381,AAK,1381_AAK,,2120,840,1120,274,SFM,"ZZ,ZX",STR125GS,1400,0.06956521739130435,2,1,105,Petrol
36399,1386,AAI,1386_AAI,,3814,1355,2250,1300,"INGERSOLL RAND, DOOSAN",LightSource V9,Light Tower,2754,0,,,80,
36401,1386,AAK,1386_AAK,,3408,1390,1425,750,"INGERSOLL RAND, DOOSAN",7/26E;7/31E;7/41;7/41+,RSB,2424,0,,,,
36402,1386,AAL,1386_AAL,,4083,1700,1445,1600,"INGERSOLL RAND, DOOSAN",7/41;7/41+;7/51;7/71,RMB,2710,0,,,130,
36403,1386,AAM,1386_AAM,,3137,1390,1315,750,"INGERSOLL RAND, DOOSAN","7/20,7/26E;-+,7/31E,-+",RSU,2154,0,,,130,
36404,1386,AAN,1386_AAN,,5465,2268,2040,3500,INGERSOLL RAND OR DOOSAN,12/150;7/120;9/110;10/105,RLB,3666,0,,,101,
36405,1386,AAO,1386_AAO,,3408,1390,1425,750,INGERSOLL RAND OR DOOSAN,"7/26E,E+;7/31E,E+;7/41,+",RSB,2424,0,,,130,
36406,1386,AAP,1386_AAP,,5440,2268,2040,3500,DOOSAN,"12/154,7/204,10/174,14/..",RLC,3590,0,,,100,
36411,1394,AAB,1394_AAB,4,3115,1520,1162,1088,ARGO,Argo 8x8 Avenger700/700HD,Argo,2010,0.02169491525423729,2,1,32,Petrol
36412,1394,AAC,1394_AAC,4,3115,1520,1162,1088,ARGO,Argo 8x8 Avenger700/700HD,Argo,2010,0.02305084745762712,2,1,33,Petrol
36413,1394,AAD,1394_AAD,4,3115,1520,1162,1088,ARGO,Argo 8x8 750 HDi,Argo,2010,0.029830508474576273,2,1,34,Petrol
36415,1397,AAA,1397_AAA,,2000,690,1125,260,SYM,,AY12W,1330,0.06422018348623854,2,1,85,Petrol
36416,1397,AAB,1397_AAB,,1955,790,1087,279,SYM,,XS125-K,1260,0.06201550387596899,2,1,100,Petrol
36417,1397,AAC,1397_AAC,,1900,665,1040,263,SYM,,AD12W,1330,0.061946902654867256,2,1,85,Petrol
36418,1397,AAD,1397_AAD,,1900,665,1140,263,SYM,JET 4,AD,1330,0.061946902654867256,2,1,85,Petrol
36419,1397,AAE,1397_AAE,,1940,870,1140,259,SYM,Allo,AJ,1310,0.06422018348623854,2,1,85,Petrol
36420,1397,AAF,1397_AAF,,1870,695,1340,261,SYM,,AX,1320,0.06306306306306306,2,1,85,Petrol
36421,1397,AAG,1397_AAG,,2000,690,1125,270,SYM,"Symphony SR,N/A",AZ,1330,0.058333333333333334,2,1,85,Petrol
36422,1397,AAH,1397_AAH,,1735,710,1040,247,SYM,,FW,1240,0.05154639175257732,2,1,85,Petrol
36423,1397,AAI,1397_AAI,,1900,665,1140,263,SYM,JET 4,AD,1330,0.07079646017699115,2,1,95,Petrol
36424,1397,AAJ,1397_AAJ,,2000,690,1125,270,SYM,,AZ,1330,0.06666666666666667,2,1,95,Petrol
36425,1397,AAK,1397_AAK,,2000,690,1125,250,SYM,Symphony 50,AY05W,1330,0.02,2,1,45,Petrol
36426,1397,AAL,1397_AAL,,1905,695,1340,249,SYM,"Orbit II 50, Fiddle II 50",XS50QT,1320,0.020202020202020204,2,1,45,Petrol
36427,1397,AAM,1397_AAM,,1900,655,1140,263,SYM,Jet4 50,AD05W,1300,0.017699115044247787,2,1,45,Petrol
36428,1397,AAN,1397_AAN,,1910,780,1125,224,SYM,X'Pro 50,XS50QT-7,1310,0.017543859649122806,1,1,45,Petrol
36429,1397,AAO,1397_AAO,,1900,655,1140,263,"SYM, SANYANG",Jet4 R 50;JET 4,JD05W,1300,0.02654867256637168,2,1,45,Petrol
36430,1397,AAP,1397_AAP,,1900,655,1140,263,"SYM, SANYANG",Jet4 R 50 Mofa;JET 4,JD05W,1300,0.017699115044247787,2,1,30,Petrol
36431,1397,AAQ,1397_AAQ,,2000,690,1125,270,SYM,Symphony 50 SR,AZ05W,1330,0.016666666666666666,2,1,45,Petrol
36432,1397,AAR,1397_AAR,,1940,870,1140,250,SYM,SYM50C;Allo 50;-GT;Cello,XS50QT-2,1325,0.02,2,1,45,Petrol
36434,1397,AAT,1397_AAT,,1890,695,1135,257,SYM,FIDDLE,XA05W,1300,0.028037383177570093,2,1,45,Petrol
36435,1397,AAU,1397_AAU,,1900,690,1355,267,SYM,FIDDLE,XA,1330,0.05982905982905983,2,1,95,Petrol
